Name	Key	Frames	X	Y	Size
1f474-1f3ff	[Dg]	1	0.140625	0.2636719	0.01757813
1f474	[Dh]	1	0.1582031	0.2636719	0.01757813
1f475-1f3fb	[Di]	1	0.1757813	0.2636719	0.01757813
1f475-1f3fc	[Dj]	1	0.1933594	0.2636719	0.01757813
1f475-1f3fd	[Dk]	1	0.2109375	0.2636719	0.01757813
1f475-1f3fe	[Dl]	1	0.2285156	0.2636719	0.01757813
1f475-1f3ff	[Dm]	1	0.2460938	0.2636719	0.01757813
1f475	[Dn]	1	0.2636719	0.2636719	0.01757813
1f476-1f3fb	[Do]	1	0.28125	0.2636719	0.01757813
1f476-1f3fc	[Dp]	1	0.2988281	0.2636719	0.01757813
1f476-1f3fd	[Dq]	1	0.3164063	0.2636719	0.01757813
1f476-1f3fe	[Dr]	1	0.3339844	0.2636719	0.01757813
1f476-1f3ff	[Ds]	1	0.3515625	0.2636719	0.01757813
1f476	[Dt]	1	0.3691406	0.2636719	0.01757813
1f477-1f3fb	[Du]	1	0.3867188	0.2636719	0.01757813
1f477-1f3fc	[Dv]	1	0.4042969	0.2636719	0.01757813
1f477-1f3fd	[Dw]	1	0.421875	0.2636719	0.01757813
1f477-1f3fe	[Dx]	1	0.4394531	0.2636719	0.01757813
1f477-1f3ff	[Dy]	1	0.4570313	0.2636719	0.01757813
1f477	[Dz]	1	0.4746094	0.2636719	0.01757813
1f478-1f3fb	[E0]	1	0.4921875	0.2636719	0.01757813
1f478-1f3fc	[E1]	1	0.5097656	0.2636719	0.01757813
1f478-1f3fd	[E2]	1	0.5273438	0.2636719	0.01757813
1f478-1f3fe	[E3]	1	0.5449219	0.2636719	0.01757813
1f478-1f3ff	[E4]	1	0.5625	0.2636719	0.01757813
1f478	[E5]	1	0.5800781	0.2636719	0.01757813
1f479	[E6]	1	0.5976563	0.2636719	0.01757813
1f47a	[E7]	1	0.6152344	0.2636719	0.01757813
1f47b	[E8]	1	0.6328125	0.2636719	0.01757813
1f47c-1f3fb	[E9]	1	0.6503906	0.2636719	0.01757813
1f47c-1f3fc	[EA]	1	0.6679688	0.2636719	0.01757813
1f47c-1f3fd	[EB]	1	0.6855469	0.2636719	0.01757813
1f47c-1f3fe	[EC]	1	0.703125	0.2636719	0.01757813
1f47c-1f3ff	[ED]	1	0.7207031	0.2636719	0.01757813
1f47c	[EE]	1	0.7382813	0.2636719	0.01757813
1f47d	[EF]	1	0.7558594	0.2636719	0.01757813
1f47e	[EG]	1	0.7734375	0.2636719	0.01757813
1f47f	[EH]	1	0.7910156	0.2636719	0.01757813
1f480	[EI]	1	0.8085938	0.2636719	0.01757813
1f481-1f3fb	[EJ]	1	0.8261719	0.2636719	0.01757813
1f481-1f3fc	[EK]	1	0.84375	0.2636719	0.01757813
1f481-1f3fd	[EL]	1	0.8613281	0.2636719	0.01757813
1f481-1f3fe	[EM]	1	0.8789063	0.2636719	0.01757813
1f481-1f3ff	[EN]	1	0.8964844	0.2636719	0.01757813
1f481	[EO]	1	0.9140625	0.2636719	0.01757813
1f482-1f3fb	[EP]	1	0.9316406	0.2636719	0.01757813
1f482-1f3fc	[EQ]	1	0.9492188	0.2636719	0.01757813
1f482-1f3fd	[ER]	1	0.9667969	0.2636719	0.01757813
1f482-1f3fe	[ES]	1	0	0.28125	0.01757813
1f482-1f3ff	[ET]	1	0.01757813	0.28125	0.01757813
1f482	[EU]	1	0.03515625	0.28125	0.01757813
1f483-1f3fb	[EV]	1	0.05273438	0.28125	0.01757813
1f483-1f3fc	[EW]	1	0.0703125	0.28125	0.01757813
1f483-1f3fd	[EX]	1	0.08789063	0.28125	0.01757813
1f483-1f3fe	[EY]	1	0.1054688	0.28125	0.01757813
1f483-1f3ff	[EZ]	1	0.1230469	0.28125	0.01757813
1f483	[Ea]	1	0.140625	0.28125	0.01757813
1f484	[Eb]	1	0.1582031	0.28125	0.01757813
1f485-1f3fb	[Ec]	1	0.1757813	0.28125	0.01757813
1f485-1f3fc	[Ed]	1	0.1933594	0.28125	0.01757813
1f485-1f3fd	[Ee]	1	0.2109375	0.28125	0.01757813
1f485-1f3fe	[Ef]	1	0.2285156	0.28125	0.01757813
1f485-1f3ff	[Eg]	1	0.2460938	0.28125	0.01757813
1f485	[Eh]	1	0.2636719	0.28125	0.01757813
1f486-1f3fb	[Ei]	1	0.28125	0.28125	0.01757813
1f486-1f3fc	[Ej]	1	0.2988281	0.28125	0.01757813
1f486-1f3fd	[Ek]	1	0.3164063	0.28125	0.01757813
1f486-1f3fe	[El]	1	0.3339844	0.28125	0.01757813
1f486-1f3ff	[Em]	1	0.3515625	0.28125	0.01757813
1f486	[En]	1	0.3691406	0.28125	0.01757813
1f487-1f3fb	[Eo]	1	0.3867188	0.28125	0.01757813
1f487-1f3fc	[Ep]	1	0.4042969	0.28125	0.01757813
1f487-1f3fd	[Eq]	1	0.421875	0.28125	0.01757813
1f487-1f3fe	[Er]	1	0.4394531	0.28125	0.01757813
1f487-1f3ff	[Es]	1	0.4570313	0.28125	0.01757813
1f487	[Et]	1	0.4746094	0.28125	0.01757813
1f488	[Eu]	1	0.4921875	0.28125	0.01757813
1f489	[Ev]	1	0.5097656	0.28125	0.01757813
1f48a	[Ew]	1	0.5273438	0.28125	0.01757813
1f48b	[Ex]	1	0.5449219	0.28125	0.01757813
1f48c	[Ey]	1	0.5625	0.28125	0.01757813
1f48d	[Ez]	1	0.5800781	0.28125	0.01757813
1f48e	[F0]	1	0.5976563	0.28125	0.01757813
1f48f	[F1]	1	0.6152344	0.28125	0.01757813
1f490	[F2]	1	0.6328125	0.28125	0.01757813
1f491	[F3]	1	0.6503906	0.28125	0.01757813
1f492	[F4]	1	0.6679688	0.28125	0.01757813
1f493	[F5]	1	0.6855469	0.28125	0.01757813
1f494	[F6]	1	0.703125	0.28125	0.01757813
1f495	[F7]	1	0.7207031	0.28125	0.01757813
1f496	[F8]	1	0.7382813	0.28125	0.01757813
1f497	[F9]	1	0.7558594	0.28125	0.01757813
1f498	[FA]	1	0.7734375	0.28125	0.01757813
1f499	[FB]	1	0.7910156	0.28125	0.01757813
1f49a	[FC]	1	0.8085938	0.28125	0.01757813
1f49b	[FD]	1	0.8261719	0.28125	0.01757813
1f49c	[FE]	1	0.84375	0.28125	0.01757813
1f49d	[FF]	1	0.8613281	0.28125	0.01757813
1f49e	[FG]	1	0.8789063	0.28125	0.01757813
1f49f	[FH]	1	0.8964844	0.28125	0.01757813
1f4a0	[FI]	1	0.9140625	0.28125	0.01757813
1f4a1	[FJ]	1	0.9316406	0.28125	0.01757813
1f4a2	[FK]	1	0.9492188	0.28125	0.01757813
1f4a3	[FL]	1	0.9667969	0.28125	0.01757813
1f4a4	[FM]	1	0	0.2988281	0.01757813
1f4a5	[FN]	1	0.01757813	0.2988281	0.01757813
1f4a6	[FO]	1	0.03515625	0.2988281	0.01757813
1f4a7	[FP]	1	0.05273438	0.2988281	0.01757813
1f4a8	[FQ]	1	0.0703125	0.2988281	0.01757813
1f4a9	[FR]	1	0.08789063	0.2988281	0.01757813
1f4aa-1f3fb	[FS]	1	0.1054688	0.2988281	0.01757813
1f4aa-1f3fc	[FT]	1	0.1230469	0.2988281	0.01757813
1f4aa-1f3fd	[FU]	1	0.140625	0.2988281	0.01757813
1f4aa-1f3fe	[FV]	1	0.1582031	0.2988281	0.01757813
1f4aa-1f3ff	[FW]	1	0.1757813	0.2988281	0.01757813
1f4aa	[FX]	1	0.1933594	0.2988281	0.01757813
1f4ab	[FY]	1	0.2109375	0.2988281	0.01757813
1f4ac	[FZ]	1	0.2285156	0.2988281	0.01757813
1f4ad	[Fa]	1	0.2460938	0.2988281	0.01757813
1f4ae	[Fb]	1	0.2636719	0.2988281	0.01757813
1f4af	[Fc]	1	0.28125	0.2988281	0.01757813
1f4b0	[Fd]	1	0.2988281	0.2988281	0.01757813
1f4b1	[Fe]	1	0.3164063	0.2988281	0.01757813
1f4b2	[Ff]	1	0.3339844	0.2988281	0.01757813
1f4b3	[Fg]	1	0.3515625	0.2988281	0.01757813
1f4b4	[Fh]	1	0.3691406	0.2988281	0.01757813
1f4b5	[Fi]	1	0.3867188	0.2988281	0.01757813
1f4b6	[Fj]	1	0.4042969	0.2988281	0.01757813
1f4b7	[Fk]	1	0.421875	0.2988281	0.01757813
1f4b8	[Fl]	1	0.4394531	0.2988281	0.01757813
1f4b9	[Fm]	1	0.4570313	0.2988281	0.01757813
1f4ba	[Fn]	1	0.4746094	0.2988281	0.01757813
1f4bb	[Fo]	1	0.4921875	0.2988281	0.01757813
1f4bc	[Fp]	1	0.5097656	0.2988281	0.01757813
1f4bd	[Fq]	1	0.5273438	0.2988281	0.01757813
1f4be	[Fr]	1	0.5449219	0.2988281	0.01757813
1f4bf	[Fs]	1	0.5625	0.2988281	0.01757813
1f4c0	[Ft]	1	0.5800781	0.2988281	0.01757813
1f4c1	[Fu]	1	0.5976563	0.2988281	0.01757813
1f4c2	[Fv]	1	0.6152344	0.2988281	0.01757813
1f4c3	[Fw]	1	0.6328125	0.2988281	0.01757813
1f4c4	[Fx]	1	0.6503906	0.2988281	0.01757813
1f4c5	[Fy]	1	0.6679688	0.2988281	0.01757813
1f4c6	[Fz]	1	0.6855469	0.2988281	0.01757813
1f4c7	[G0]	1	0.703125	0.2988281	0.01757813
1f4c8	[G1]	1	0.7207031	0.2988281	0.01757813
1f4c9	[G2]	1	0.7382813	0.2988281	0.01757813
1f4ca	[G3]	1	0.7558594	0.2988281	0.01757813
1f4cb	[G4]	1	0.7734375	0.2988281	0.01757813
1f4cc	[G5]	1	0.7910156	0.2988281	0.01757813
1f4cd	[G6]	1	0.8085938	0.2988281	0.01757813
1f4ce	[G7]	1	0.8261719	0.2988281	0.01757813
1f4cf	[G8]	1	0.84375	0.2988281	0.01757813
1f4d0	[G9]	1	0.8613281	0.2988281	0.01757813
1f4d1	[GA]	1	0.8789063	0.2988281	0.01757813
1f4d2	[GB]	1	0.8964844	0.2988281	0.01757813
1f4d3	[GC]	1	0.9140625	0.2988281	0.01757813
1f4d4	[GD]	1	0.9316406	0.2988281	0.01757813
1f4d5	[GE]	1	0.9492188	0.2988281	0.01757813
1f4d6	[GF]	1	0.9667969	0.2988281	0.01757813
1f4d7	[GG]	1	0	0.3164063	0.01757813
1f4d8	[GH]	1	0.01757813	0.3164063	0.01757813
1f4d9	[GI]	1	0.03515625	0.3164063	0.01757813
1f4da	[GJ]	1	0.05273438	0.3164063	0.01757813
1f4db	[GK]	1	0.0703125	0.3164063	0.01757813
1f4dc	[GL]	1	0.08789063	0.3164063	0.01757813
1f4dd	[GM]	1	0.1054688	0.3164063	0.01757813
1f4de	[GN]	1	0.1230469	0.3164063	0.01757813
1f4df	[GO]	1	0.140625	0.3164063	0.01757813
1f4e0	[GP]	1	0.1582031	0.3164063	0.01757813
1f4e1	[GQ]	1	0.1757813	0.3164063	0.01757813
1f4e2	[GR]	1	0.1933594	0.3164063	0.01757813
1f4e3	[GS]	1	0.2109375	0.3164063	0.01757813
1f4e4	[GT]	1	0.2285156	0.3164063	0.01757813
1f4e5	[GU]	1	0.2460938	0.3164063	0.01757813
1f4e6	[GV]	1	0.2636719	0.3164063	0.01757813
1f4e7	[GW]	1	0.28125	0.3164063	0.01757813
1f4e8	[GX]	1	0.2988281	0.3164063	0.01757813
1f4e9	[GY]	1	0.3164063	0.3164063	0.01757813
1f4ea	[GZ]	1	0.3339844	0.3164063	0.01757813
1f4eb	[Ga]	1	0.3515625	0.3164063	0.01757813
1f4ec	[Gb]	1	0.3691406	0.3164063	0.01757813
1f4ed	[Gc]	1	0.3867188	0.3164063	0.01757813
1f4ee	[Gd]	1	0.4042969	0.3164063	0.01757813
1f4ef	[Ge]	1	0.421875	0.3164063	0.01757813
1f4f0	[Gf]	1	0.4394531	0.3164063	0.01757813
1f4f1	[Gg]	1	0.4570313	0.3164063	0.01757813
1f4f2	[Gh]	1	0.4746094	0.3164063	0.01757813
1f4f3	[Gi]	1	0.4921875	0.3164063	0.01757813
1f4f4	[Gj]	1	0.5097656	0.3164063	0.01757813
1f4f5	[Gk]	1	0.5273438	0.3164063	0.01757813
1f4f6	[Gl]	1	0.5449219	0.3164063	0.01757813
1f4f7	[Gm]	1	0.5625	0.3164063	0.01757813
1f4f8	[Gn]	1	0.5800781	0.3164063	0.01757813
1f4f9	[Go]	1	0.5976563	0.3164063	0.01757813
1f4fa	[Gp]	1	0.6152344	0.3164063	0.01757813
1f4fb	[Gq]	1	0.6328125	0.3164063	0.01757813
1f4fc	[Gr]	1	0.6503906	0.3164063	0.01757813
1f4fd	[Gs]	1	0.6679688	0.3164063	0.01757813
1f4ff	[Gt]	1	0.6855469	0.3164063	0.01757813
1f500	[Gu]	1	0.703125	0.3164063	0.01757813
1f501	[Gv]	1	0.7207031	0.3164063	0.01757813
1f502	[Gw]	1	0.7382813	0.3164063	0.01757813
1f503	[Gx]	1	0.7558594	0.3164063	0.01757813
1f504	[Gy]	1	0.7734375	0.3164063	0.01757813
1f505	[Gz]	1	0.7910156	0.3164063	0.01757813
1f506	[H0]	1	0.8085938	0.3164063	0.01757813
1f507	[H1]	1	0.8261719	0.3164063	0.01757813
1f508	[H2]	1	0.84375	0.3164063	0.01757813
1f509	[H3]	1	0.8613281	0.3164063	0.01757813
1f50a	[H4]	1	0.8789063	0.3164063	0.01757813
1f50b	[H5]	1	0.8964844	0.3164063	0.01757813
1f50c	[H6]	1	0.9140625	0.3164063	0.01757813
1f50d	[H7]	1	0.9316406	0.3164063	0.01757813
1f50e	[H8]	1	0.9492188	0.3164063	0.01757813
1f50f	[H9]	1	0.9667969	0.3164063	0.01757813
1f510	[HA]	1	0	0.3339844	0.01757813
1f511	[HB]	1	0.01757813	0.3339844	0.01757813
1f512	[HC]	1	0.03515625	0.3339844	0.01757813
1f513	[HD]	1	0.05273438	0.3339844	0.01757813
1f514	[HE]	1	0.0703125	0.3339844	0.01757813
1f515	[HF]	1	0.08789063	0.3339844	0.01757813
1f516	[HG]	1	0.1054688	0.3339844	0.01757813
1f517	[HH]	1	0.1230469	0.3339844	0.01757813
1f518	[HI]	1	0.140625	0.3339844	0.01757813
1f519	[HJ]	1	0.1582031	0.3339844	0.01757813
1f51a	[HK]	1	0.1757813	0.3339844	0.01757813
1f51b	[HL]	1	0.1933594	0.3339844	0.01757813
1f51c	[HM]	1	0.2109375	0.3339844	0.01757813
1f51d	[HN]	1	0.2285156	0.3339844	0.01757813
1f51e	[HO]	1	0.2460938	0.3339844	0.01757813
1f51f	[HP]	1	0.2636719	0.3339844	0.01757813
1f520	[HQ]	1	0.28125	0.3339844	0.01757813
1f521	[HR]	1	0.2988281	0.3339844	0.01757813
1f522	[HS]	1	0.3164063	0.3339844	0.01757813
1f523	[HT]	1	0.3339844	0.3339844	0.01757813
1f524	[HU]	1	0.3515625	0.3339844	0.01757813
1f525	[HV]	1	0.3691406	0.3339844	0.01757813
1f526	[HW]	1	0.3867188	0.3339844	0.01757813
1f527	[HX]	1	0.4042969	0.3339844	0.01757813
1f528	[HY]	1	0.421875	0.3339844	0.01757813
1f529	[HZ]	1	0.4394531	0.3339844	0.01757813
1f52a	[Ha]	1	0.4570313	0.3339844	0.01757813
1f52b	[Hb]	1	0.4746094	0.3339844	0.01757813
1f52c	[Hc]	1	0.4921875	0.3339844	0.01757813
1f52d	[Hd]	1	0.5097656	0.3339844	0.01757813
1f52e	[He]	1	0.5273438	0.3339844	0.01757813
1f52f	[Hf]	1	0.5449219	0.3339844	0.01757813
1f530	[Hg]	1	0.5625	0.3339844	0.01757813
1f531	[Hh]	1	0.5800781	0.3339844	0.01757813
1f532	[Hi]	1	0.5976563	0.3339844	0.01757813
1f533	[Hj]	1	0.6152344	0.3339844	0.01757813
1f534	[Hk]	1	0.6328125	0.3339844	0.01757813
1f535	[Hl]	1	0.6503906	0.3339844	0.01757813
1f536	[Hm]	1	0.6679688	0.3339844	0.01757813
1f537	[Hn]	1	0.6855469	0.3339844	0.01757813
1f538	[Ho]	1	0.703125	0.3339844	0.01757813
1f539	[Hp]	1	0.7207031	0.3339844	0.01757813
1f53a	[Hq]	1	0.7382813	0.3339844	0.01757813
1f53b	[Hr]	1	0.7558594	0.3339844	0.01757813
1f53c	[Hs]	1	0.7734375	0.3339844	0.01757813
1f53d	[Ht]	1	0.7910156	0.3339844	0.01757813
1f549	[Hu]	1	0.8085938	0.3339844	0.01757813
1f54a	[Hv]	1	0.8261719	0.3339844	0.01757813
1f54b	[Hw]	1	0.84375	0.3339844	0.01757813
1f54c	[Hx]	1	0.8613281	0.3339844	0.01757813
1f54d	[Hy]	1	0.8789063	0.3339844	0.01757813
1f54e	[Hz]	1	0.8964844	0.3339844	0.01757813
1f550	[I0]	1	0.9140625	0.3339844	0.01757813
1f551	[I1]	1	0.9316406	0.3339844	0.01757813
1f552	[I2]	1	0.9492188	0.3339844	0.01757813
1f553	[I3]	1	0.9667969	0.3339844	0.01757813
1f554	[I4]	1	0	0.3515625	0.01757813
1f555	[I5]	1	0.01757813	0.3515625	0.01757813
1f556	[I6]	1	0.03515625	0.3515625	0.01757813
1f557	[I7]	1	0.05273438	0.3515625	0.01757813
1f558	[I8]	1	0.0703125	0.3515625	0.01757813
1f559	[I9]	1	0.08789063	0.3515625	0.01757813
1f55a	[IA]	1	0.1054688	0.3515625	0.01757813
1f55b	[IB]	1	0.1230469	0.3515625	0.01757813
1f55c	[IC]	1	0.140625	0.3515625	0.01757813
1f55d	[ID]	1	0.1582031	0.3515625	0.01757813
1f55e	[IE]	1	0.1757813	0.3515625	0.01757813
1f55f	[IF]	1	0.1933594	0.3515625	0.01757813
1f560	[IG]	1	0.2109375	0.3515625	0.01757813
1f561	[IH]	1	0.2285156	0.3515625	0.01757813
1f562	[II]	1	0.2460938	0.3515625	0.01757813
1f563	[IJ]	1	0.2636719	0.3515625	0.01757813
1f564	[IK]	1	0.28125	0.3515625	0.01757813
1f565	[IL]	1	0.2988281	0.3515625	0.01757813
1f566	[IM]	1	0.3164063	0.3515625	0.01757813
1f567	[IN]	1	0.3339844	0.3515625	0.01757813
1f56f	[IO]	1	0.3515625	0.3515625	0.01757813
1f570	[IP]	1	0.3691406	0.3515625	0.01757813
1f573	[IQ]	1	0.3867188	0.3515625	0.01757813
1f574	[IR]	1	0.4042969	0.3515625	0.01757813
1f575-1f3fb	[IS]	1	0.421875	0.3515625	0.01757813
1f575-1f3fc	[IT]	1	0.4394531	0.3515625	0.01757813
1f575-1f3fd	[IU]	1	0.4570313	0.3515625	0.01757813
1f575-1f3fe	[IV]	1	0.4746094	0.3515625	0.01757813
1f575-1f3ff	[IW]	1	0.4921875	0.3515625	0.01757813
1f575	[IX]	1	0.5097656	0.3515625	0.01757813
1f576	[IY]	1	0.5273438	0.3515625	0.01757813
1f577	[IZ]	1	0.5449219	0.3515625	0.01757813
1f578	[Ia]	1	0.5625	0.3515625	0.01757813
1f579	[Ib]	1	0.5800781	0.3515625	0.01757813
1f587	[Ic]	1	0.5976563	0.3515625	0.01757813
1f58a	[Id]	1	0.6152344	0.3515625	0.01757813
1f58b	[Ie]	1	0.6328125	0.3515625	0.01757813
1f58c	[If]	1	0.6503906	0.3515625	0.01757813
1f58d	[Ig]	1	0.6679688	0.3515625	0.01757813
1f590-1f3fb	[Ih]	1	0.6855469	0.3515625	0.01757813
1f590-1f3fc	[Ii]	1	0.703125	0.3515625	0.01757813
1f590-1f3fd	[Ij]	1	0.7207031	0.3515625	0.01757813
1f590-1f3fe	[Ik]	1	0.7382813	0.3515625	0.01757813
1f590-1f3ff	[Il]	1	0.7558594	0.3515625	0.01757813
1f590	[Im]	1	0.7734375	0.3515625	0.01757813
1f595-1f3fb	[In]	1	0.7910156	0.3515625	0.01757813
1f595-1f3fc	[Io]	1	0.8085938	0.3515625	0.01757813
1f595-1f3fd	[Ip]	1	0.8261719	0.3515625	0.01757813
1f595-1f3fe	[Iq]	1	0.84375	0.3515625	0.01757813
1f595-1f3ff	[Ir]	1	0.8613281	0.3515625	0.01757813
1f595	[Is]	1	0.8789063	0.3515625	0.01757813
1f596-1f3fb	[It]	1	0.8964844	0.3515625	0.01757813
1f596-1f3fc	[Iu]	1	0.9140625	0.3515625	0.01757813
1f596-1f3fd	[Iv]	1	0.9316406	0.3515625	0.01757813
1f596-1f3fe	[Iw]	1	0.9492188	0.3515625	0.01757813
1f596-1f3ff	[Ix]	1	0.9667969	0.3515625	0.01757813
1f596	[Iy]	1	0	0.3691406	0.01757813
1f5a5	[Iz]	1	0.01757813	0.3691406	0.01757813
1f5a8	[J0]	1	0.03515625	0.3691406	0.01757813
1f5b1	[J1]	1	0.05273438	0.3691406	0.01757813
1f5b2	[J2]	1	0.0703125	0.3691406	0.01757813
1f5bc	[J3]	1	0.08789063	0.3691406	0.01757813
1f5c2	[J4]	1	0.1054688	0.3691406	0.01757813
1f5c3	[J5]	1	0.1230469	0.3691406	0.01757813
1f5c4	[J6]	1	0.140625	0.3691406	0.01757813
1f5d1	[J7]	1	0.1582031	0.3691406	0.01757813
1f5d2	[J8]	1	0.1757813	0.3691406	0.01757813
1f5d3	[J9]	1	0.1933594	0.3691406	0.01757813
1f5dc	[JA]	1	0.2109375	0.3691406	0.01757813
1f5dd	[JB]	1	0.2285156	0.3691406	0.01757813
1f5de	[JC]	1	0.2460938	0.3691406	0.01757813
1f5e1	[JD]	1	0.2636719	0.3691406	0.01757813
1f5e3	[JE]	1	0.28125	0.3691406	0.01757813
1f5e8	[JF]	1	0.2988281	0.3691406	0.01757813
1f5ef	[JG]	1	0.3164063	0.3691406	0.01757813
1f5f3	[JH]	1	0.3339844	0.3691406	0.01757813
1f5fa	[JI]	1	0.3515625	0.3691406	0.01757813
1f5fb	[JJ]	1	0.3691406	0.3691406	0.01757813
1f5fc	[JK]	1	0.3867188	0.3691406	0.01757813
1f5fd	[JL]	1	0.4042969	0.3691406	0.01757813
1f5fe	[JM]	1	0.421875	0.3691406	0.01757813
1f5ff	[JN]	1	0.4394531	0.3691406	0.01757813
1f600	[JO]	1	0.4570313	0.3691406	0.01757813
1f601	[JP]	1	0.4746094	0.3691406	0.01757813
1f602	[JQ]	1	0.4921875	0.3691406	0.01757813
1f603	[JR]	1	0.5097656	0.3691406	0.01757813
1f604	[JS]	1	0.5273438	0.3691406	0.01757813
1f605	[JT]	1	0.5449219	0.3691406	0.01757813
1f606	[JU]	1	0.5625	0.3691406	0.01757813
1f607	[JV]	1	0.5800781	0.3691406	0.01757813
1f608	[JW]	1	0.5976563	0.3691406	0.01757813
1f609	[JX]	1	0.6152344	0.3691406	0.01757813
1f60a	[JY]	1	0.6328125	0.3691406	0.01757813
1f60b	[JZ]	1	0.6503906	0.3691406	0.01757813
1f60c	[Ja]	1	0.6679688	0.3691406	0.01757813
1f60d	[Jb]	1	0.6855469	0.3691406	0.01757813
1f60e	[Jc]	1	0.703125	0.3691406	0.01757813
1f60f	[Jd]	1	0.7207031	0.3691406	0.01757813
1f610	[Je]	1	0.7382813	0.3691406	0.01757813
1f611	[Jf]	1	0.7558594	0.3691406	0.01757813
1f612	[Jg]	1	0.7734375	0.3691406	0.01757813
1f613	[Jh]	1	0.7910156	0.3691406	0.01757813
1f614	[Ji]	1	0.8085938	0.3691406	0.01757813
1f615	[Jj]	1	0.8261719	0.3691406	0.01757813
1f616	[Jk]	1	0.84375	0.3691406	0.01757813
1f617	[Jl]	1	0.8613281	0.3691406	0.01757813
1f618	[Jm]	1	0.8789063	0.3691406	0.01757813
1f619	[Jn]	1	0.8964844	0.3691406	0.01757813
1f61a	[Jo]	1	0.9140625	0.3691406	0.01757813
1f61b	[Jp]	1	0.9316406	0.3691406	0.01757813
1f61c	[Jq]	1	0.9492188	0.3691406	0.01757813
1f61d	[Jr]	1	0.9667969	0.3691406	0.01757813
1f61e	[Js]	1	0	0.3867188	0.01757813
1f61f	[Jt]	1	0.01757813	0.3867188	0.01757813
1f620	[Ju]	1	0.03515625	0.3867188	0.01757813
1f621	[Jv]	1	0.05273438	0.3867188	0.01757813
1f622	[Jw]	1	0.0703125	0.3867188	0.01757813
1f623	[Jx]	1	0.08789063	0.3867188	0.01757813
1f624	[Jy]	1	0.1054688	0.3867188	0.01757813
1f625	[Jz]	1	0.1230469	0.3867188	0.01757813
1f626	[K0]	1	0.140625	0.3867188	0.01757813
1f627	[K1]	1	0.1582031	0.3867188	0.01757813
1f628	[K2]	1	0.1757813	0.3867188	0.01757813
1f629	[K3]	1	0.1933594	0.3867188	0.01757813
1f62a	[K4]	1	0.2109375	0.3867188	0.01757813
1f62b	[K5]	1	0.2285156	0.3867188	0.01757813
1f62c	[K6]	1	0.2460938	0.3867188	0.01757813
1f62d	[K7]	1	0.2636719	0.3867188	0.01757813
1f62e	[K8]	1	0.28125	0.3867188	0.01757813
1f62f	[K9]	1	0.2988281	0.3867188	0.01757813
1f630	[KA]	1	0.3164063	0.3867188	0.01757813
1f631	[KB]	1	0.3339844	0.3867188	0.01757813
1f632	[KC]	1	0.3515625	0.3867188	0.01757813
1f633	[KD]	1	0.3691406	0.3867188	0.01757813
1f634	[KE]	1	0.3867188	0.3867188	0.01757813
1f635	[KF]	1	0.4042969	0.3867188	0.01757813
1f636	[KG]	1	0.421875	0.3867188	0.01757813
1f637	[KH]	1	0.4394531	0.3867188	0.01757813
1f638	[KI]	1	0.4570313	0.3867188	0.01757813
1f639	[KJ]	1	0.4746094	0.3867188	0.01757813
1f63a	[KK]	1	0.4921875	0.3867188	0.01757813
1f63b	[KL]	1	0.5097656	0.3867188	0.01757813
1f63c	[KM]	1	0.5273438	0.3867188	0.01757813
1f63d	[KN]	1	0.5449219	0.3867188	0.01757813
1f63e	[KO]	1	0.5625	0.3867188	0.01757813
1f63f	[KP]	1	0.5800781	0.3867188	0.01757813
1f640	[KQ]	1	0.5976563	0.3867188	0.01757813
1f641	[KR]	1	0.6152344	0.3867188	0.01757813
1f642	[KS]	1	0.6328125	0.3867188	0.01757813
1f643	[KT]	1	0.6503906	0.3867188	0.01757813
1f644	[KU]	1	0.6679688	0.3867188	0.01757813
1f645-1f3fb	[KV]	1	0.6855469	0.3867188	0.01757813
1f645-1f3fc	[KW]	1	0.703125	0.3867188	0.01757813
1f645-1f3fd	[KX]	1	0.7207031	0.3867188	0.01757813
1f645-1f3fe	[KY]	1	0.7382813	0.3867188	0.01757813
1f645-1f3ff	[KZ]	1	0.7558594	0.3867188	0.01757813
1f645	[Ka]	1	0.7734375	0.3867188	0.01757813
1f646-1f3fb	[Kb]	1	0.7910156	0.3867188	0.01757813
1f646-1f3fc	[Kc]	1	0.8085938	0.3867188	0.01757813
1f646-1f3fd	[Kd]	1	0.8261719	0.3867188	0.01757813
1f646-1f3fe	[Ke]	1	0.84375	0.3867188	0.01757813
1f646-1f3ff	[Kf]	1	0.8613281	0.3867188	0.01757813
1f646	[Kg]	1	0.8789063	0.3867188	0.01757813
1f647-1f3fb	[Kh]	1	0.8964844	0.3867188	0.01757813
1f647-1f3fc	[Ki]	1	0.9140625	0.3867188	0.01757813
1f647-1f3fd	[Kj]	1	0.9316406	0.3867188	0.01757813
1f647-1f3fe	[Kk]	1	0.9492188	0.3867188	0.01757813
1f647-1f3ff	[Kl]	1	0.9667969	0.3867188	0.01757813
1f647	[Km]	1	0	0.4042969	0.01757813
1f648	[Kn]	1	0.01757813	0.4042969	0.01757813
1f649	[Ko]	1	0.03515625	0.4042969	0.01757813
1f64a	[Kp]	1	0.05273438	0.4042969	0.01757813
1f64b-1f3fb	[Kq]	1	0.0703125	0.4042969	0.01757813
1f64b-1f3fc	[Kr]	1	0.08789063	0.4042969	0.01757813
1f64b-1f3fd	[Ks]	1	0.1054688	0.4042969	0.01757813
1f64b-1f3fe	[Kt]	1	0.1230469	0.4042969	0.01757813
